Nazarov,Modya,Onisimovich,36,159.000000,64.000000,abseiling
Nikonov,Lavrentii,Saveliyovich,38,174.000000,62.000000,abseiling
Ulanov,Iakov,Ivanovich,24,186.000000,64.000000,aerobics
Yablonsky,Leontiy,Boleslavovich,37,180.000000,87.000000,airsoft
Engalychev,Viktor,Mishaovich,32,178.000000,96.000000,aquathlon
Komarov,Evgeny,Gennadyovich,28,167.000000,97.000000,aquathlon
Kalinin,Sasha,Nestorovich,33,180.000000,80.000000,archery
Lytkin,Venedikt,Vasyaovich,20,168.000000,81.000000,archery
Lytkin,Kir,Iakovovich,18,167.000000,55.000000,artistic gymnastics
Nekrasov,Stepan,Eduardovich,30,157.000000,88.000000,artistic gymnastics
Sapozhnikov,Filipp,Afanasyovich,19,154.000000,95.000000,badminton
Istomin,Ilya,Vlasiiovich,35,166.000000,74.000000,ballooning
Kryukov,Samuil,Maksimovich,39,175.000000,67.000000,barrel racing
Kirillov,Fedir,Stefanovich,29,153.000000,59.000000,BASE jumping
Bazin,Motya,Stepanovich,33,173.000000,90.000000,basketball
Istomin,Marlen,Dorofeyovich,25,166.000000,72.000000,basketball
Stalin,Rodion,Arturovich,28,177.000000,90.000000,basketball
Avdeyev,Foma,Eduardovich,21,188.000000,55.000000,baton twirling
Matveyev,Naum,Ilyaovich,29,150.000000,63.000000,baton twirling
Yashin,Makar,Andreiovich,28,165.000000,90.000000,biathlon
Kravchuk,Kuzma,Maksimovich,29,154.000000,94.000000,bodyboarding
Myshkin,Pasha,Ilyaovich,27,193.000000,63.000000,bodyboarding
Novikov,Osip,Savvaovich,23,163.000000,98.000000,bodyboarding
Bobrov,Lavrentii,Albertovich,31,175.000000,102.000000,bodybuilding
Kolesov,Grigory,Afonaseiovich,29,183.000000,80.000000,bodybuilding
Seleznyov,Yemelyan,Patyaovich,36,152.000000,103.000000,bodybuilding
Kryukov,Afanas,Titovich,34,171.000000,80.000000,bouldering
Pestov,David,Motyaovich,39,188.000000,76.000000,bowling
Kapitsa,Ilariy,Evgeniyovich,23,176.000000,64.000000,boxing
Yashin,Modya,Borisovich,25,156.000000,61.000000,cheerleading
Yevdokimov,Gleb,Onisimovich,35,191.000000,62.000000,cheerleading
Korotkov,Valeriy,Vladimirovich,40,165.000000,96.000000,climbing
Ponomaryov,Leontiy,Ipatiyovich,34,192.000000,90.000000,climbing
Semyonov,Rurik,Melorovich,19,190.000000,72.000000,cross-country cycling
Stepanov,Illarion,Titovich,28,183.000000,86.000000,cross-country cycling
Voloshin,Mikhail,Illarionovich,24,164.000000,59.000000,cross-country cycling
Yablonsky,Gavriil,Savvaovich,24,157.000000,58.000000,cross-country cycling
Lytkin,Kirill,Gavrilovich,34,188.000000,66.000000,cross-country equestrianism
Putin,Erik,Kirovich,27,151.000000,76.000000,cross-country equestrianism
Markov,Fanasiy,Samuilovich,35,159.000000,59.000000,cross-country running
Kuznetsov,Rurik,Vadimovich,23,177.000000,58.000000,curling
Malakhov,Marat,Modyaovich,19,154.000000,90.000000,curling
Dementyev,Samuil,Iosifovich,34,179.000000,82.000000,cycling
Kazantsev,Modya,Boleslavovich,33,157.000000,62.000000,cycling
Uspensky,Vitaly,Gogaovich,37,171.000000,88.000000,cycling
Sergeyev,Pasha,Nikitaovich,21,178.000000,98.000000,decathlon
Sidorov,Timur,Ipatiyovich,36,151.000000,100.000000,discus throw
Volodin,Viktor,Borisovich,29,173.000000,82.000000,discus throw
Ponomaryov,Anatoly,Vasilyovich,18,152.000000,76.000000,diving
Popov,Yasha,Rolanovich,20,162.000000,95.000000,diving
Gagarin,Oleg,Valentinovich,36,190.000000,71.000000,drifting
Lavrentyev,Samuil,Faddeiovich,32,153.000000,95.000000,drifting
Balabanov,David,Timurovich,36,157.000000,101.000000,equestrianism
Glazkov,Arkady,Immanuilovich,31,156.000000,65.000000,equestrianism
Voloshin,Stanislav,Bogdanovich,41,186.000000,73.000000,figure skating
Balabanov,Boleslav,Ruslanovich,28,178.000000,77.000000,football
Gagarin,Gerasim,Irineiovich,40,188.000000,65.000000,freediving
Ponomaryov,Marlen,Sashuraovich,41,162.000000,82.000000,gliding
Tamarkin,Igor,Vityaovich,42,169.000000,100.000000,golf
Pavlov,Anatoly,Kolyaovich,33,166.000000,67.000000,heptathlon
Shalyapin,Fedir,Arkadyovich,34,172.000000,61.000000,heptathlon
Titov,Gleb,Vanyaovich,40,181.000000,83.000000,heptathlon
Sakharov,German,Stanislavovich,23,165.000000,83.000000,horse racing
Samoylov,Evgeniy,Lazarovich,33,174.000000,95.000000,horseball
Ozerov,Vladislav,Valeriyovich,22,164.000000,63.000000,hurling
Tsvetkov,Kolzak,Yaromirovich,30,168.000000,73.000000,judo
Nesterov,Dobrushin,Maratovich,22,192.000000,72.000000,karate
Yevdokimov,Bogatyr,Kolmogorovovich,35,151.000000,86.000000,kart racing
Ibragimov,Akim,Akimovich,34,155.000000,103.000000,kendo
Preobrazhensky,Iosif,Venediktovich,31,171.000000,91.000000,kendo
Tsulukidze,Nikita,Vityaovich,26,189.000000,93.000000,kendo
Ignatyev,Petya,Kolmogorovovich,22,165.000000,81.000000,kickboxing
Timofeyev,Stas,Makariyovich,21,171.000000,102.000000,kickboxing
Kozlovsky,Miron,Leonidovich,28,177.000000,58.000000,kung fu
Naumov,Matvei,Afanasovich,42,164.000000,87.000000,kung fu
Pavlov,Yaromir,Gedeonovich,30,189.000000,82.000000,kung fu
Pugin,Savva,Fanasiyovich,18,154.000000,88.000000,kung fu
Myshkin,Matvey,Matveyovich,34,156.000000,67.000000,lacrosse
Khabarov,Robert,Dobrushinovich,34,156.000000,85.000000,long jump
Yevdokimov,Kuzma,Kazimirovich,36,150.000000,88.000000,long jump
Fomin,Julij,Ivanovich,20,158.000000,55.000000,marathon
Lavrentyev,Matvey,Valentinovich,36,172.000000,66.000000,mixed martial arts
Semyonov,Zakhar,Vitalyovich,33,188.000000,65.000000,mixed martial arts
Abakumov,Evgeny,Afonaseiovich,31,182.000000,74.000000,mountaineering
Ivashov,Sasha,Dorofeyovich,35,161.000000,84.000000,mountaineering
Frolov,Ivan,Ivanovich,30,155.000000,84.000000,Muay Thai
Izmaylov,Artur,Gavriilovich,37,189.000000,61.000000,paddle
Loginov,Afanas,Igorovich,32,186.000000,63.000000,parachuting
Abramov,Pavel,Rodyaovich,34,150.000000,101.000000,paragliding
Anisimov,Artyom,Afonovich,37,171.000000,81.000000,pole vault
Lavrov,Vsevolod,Yermolaiovich,27,180.000000,104.000000,pole vault
Stepanov,Nikita,Valentinovich,36,187.000000,76.000000,pole vault
Bazin,Naum,Patyaovich,37,158.000000,61.000000,polo
Myasnikov,Mikhail,Rolanovich,19,168.000000,104.000000,polo
Sharapov,Kirill,Fedirovich,20,181.000000,74.000000,pool
Lobanov,Stas,Ipatiyovich,42,159.000000,58.000000,powerlifting
Loktionov,Osip,Gedeonovich,41,187.000000,103.000000,powerlifting
Sukhanov,Kirill,Maratovich,29,163.000000,98.000000,racewalking
Kalashnik,Yevgeniy,Stefanovich,22,172.000000,60.000000,racquetball
Yevseyev,Fanasiy,Kazimirovich,21,167.000000,68.000000,racquetball
Kudryashov,Foma,Rostislavovich,23,172.000000,91.000000,rallycross
Sapozhnikov,Stefan,Vanjaovich,38,171.000000,78.000000,rallycross
Primakov,Kirill,Immanuilovich,37,184.000000,79.000000,rinkball
Sedov,Savin,Makariyovich,36,186.000000,85.000000,rounders
Kruglov,Daniil,Davidovich,37,165.000000,58.000000,skateboarding
Sergeyev,Garry,Andreiovich,22,184.000000,92.000000,skateboarding
Kostin,Akim,Gerasimovich,20,165.000000,83.000000,skydiving
Putin,Illarion,Immanuilovich,29,164.000000,63.000000,skydiving
Kirillov,Nikita,Gennadyovich,19,174.000000,81.000000,skysurfing
Stepanov,Bogdan,Timurovich,26,181.000000,87.000000,skysurfing
Ulyanov,Melor,Aleksovich,19,155.000000,99.000000,soccer
Sysoyev,Savva,Vyacheslavovich,40,158.000000,63.000000,softball
Blokhin,Modest,Vyacheslavovich,24,183.000000,72.000000,sprint
Makarov,Yemelyan,Fomaovich,21,172.000000,74.000000,sprint
