Blokhin,Kolodka,Yakovovich,25,187.000000,81.000000,abseiling
Syomin,Foma,Vyacheslavovich,28,170.000000,95.000000,abseiling
Avdeyev,Stanislav,Yefremovich,28,168.000000,68.000000,aerobics
Lytkin,Matvei,Vyacheslavovich,41,159.000000,78.000000,aerobics
Sysoyev,Boris,Robertovich,40,186.000000,61.000000,aerobics
Kazakov,Tit,Klimentovich,33,186.000000,83.000000,aikido
Ozerov,Volya,Fanasiyovich,21,173.000000,96.000000,aquathlon
Sergeyev,Albert,Sashaovich,42,177.000000,100.000000,aquathlon
Bogomazov,Yefrem,Vyacheslavovich,18,187.000000,104.000000,archery
Balandin,Fedir,Romanovich,32,178.000000,98.000000,artistic gymnastics
Kalinin,Julij,Abramovich,22,157.000000,71.000000,artistic gymnastics
Bezrukov,Roman,Makarovich,18,180.000000,94.000000,ballooning
Nikolayev,Nikolay,Florentiyovich,34,165.000000,71.000000,barrel racing
Yeltsin,Evgeny,Saveliyovich,29,166.000000,63.000000,barrel racing
Demidov,Vlad,Maksimovich,32,150.000000,73.000000,BASE jumping
Fomin,Mefodiy,Gavrilovich,40,186.000000,57.000000,BASE jumping
Kotov,Kir,Markovich,35,171.000000,92.000000,BASE jumping
Myshkin,Aleks,Abramovich,27,185.000000,98.000000,BASE jumping
Yevseyev,Afanas,Mitrofanovich,34,181.000000,59.000000,BASE jumping
Kuzmin,Vitaly,Gedeonovich,33,180.000000,69.000000,baton twirling
Abramov,Modest,Vasiliyovich,22,155.000000,90.000000,bodyboarding
Averyanov,Kolya,Evgenyovich,33,163.000000,99.000000,bodybuilding
Ivashov,Garry,Pavelovich,35,179.000000,81.000000,bodybuilding
Kudryashov,Yasha,Isaiovich,21,176.000000,58.000000,boxing
Garin,Goga,Bogatyrovich,31,176.000000,65.000000,capoeira
Nosov,Modest,Gavriilovich,30,157.000000,89.000000,capoeira
Kuznetsov,Vlasiy,Boleslavovich,24,167.000000,100.000000,cheerleading
Sidorov,Yuli,Igorovich,25,176.000000,57.000000,cheerleading
Yablonsky,Yaroslav,Rodionovich,22,154.000000,55.000000,cheerleading
Essen,Faddei,Iosifovich,19,152.000000,101.000000,climbing
Alexeyev,Vanya,Denisovich,23,159.000000,61.000000,cross-country cycling
Kudryavtsev,Bogdan,Yuriovich,21,186.000000,65.000000,cross-country equestrianism
Sysoyev,Abram,Valeriyovich,28,155.000000,95.000000,cross-country equestrianism
Krylov,Bogatyr,Pyotrovich,29,177.000000,61.000000,cross-country running
Yeltsin,Taras,Kolzakovich,29,182.000000,75.000000,cross-country running
Bogomazov,Nikita,Vitalyovich,33,153.000000,90.000000,CrossFit
Dmitriyev,Ioann,Makarovich,40,180.000000,68.000000,CrossFit
Rabinovich,Kolodka,Kirillovich,40,183.000000,71.000000,CrossFit
Yakubovich,Kostya,Naumovich,38,167.000000,101.000000,CrossFit
Yusupov,Viktor,Immanuilovich,22,190.000000,86.000000,curling
Kirillov,Kolodka,Vladovich,33,192.000000,66.000000,cycling
Nikolayev,Artyom,Vitaliyovich,26,161.000000,92.000000,cycling
Petrov,Ioakim,Eduardovich,22,175.000000,101.000000,cycling
Kruglov,Gavriil,Rostyaovich,23,159.000000,103.000000,decathlon
Nesterov,Abram,Vasilyovich,26,173.000000,62.000000,decathlon
Zhdanov,Volya,Kazimirovich,20,156.000000,69.000000,decathlon
Balandin,Petya,Gennadyovich,37,153.000000,73.000000,discus throw
Bezrukov,Matvei,Tarasovich,37,169.000000,102.000000,discus throw
Tamarkin,Ilariy,Pashaovich,30,159.000000,104.000000,discus throw
Tsulukidze,Daniil,Rostyaovich,34,190.000000,103.000000,diving
Bezrukov,Yemelyan,Vsevolodovich,36,172.000000,69.000000,dodgeball
Losev,Onisim,Varfolomeiovich,36,173.000000,75.000000,dodgeball
Nikonov,Patya,Mityaovich,18,194.000000,88.000000,dodgeball
Balabanov,Foma,Zakharovich,40,156.000000,90.000000,drifting
Kryukov,Marat,Grigoryovich,36,160.000000,92.000000,drifting
Vereshchagin,Florentiy,Vadimovich,32,150.000000,104.000000,drifting
Komarov,Dobrushin,Varnavaovich,35,157.000000,93.000000,equestrianism
Uspensky,Filipp,Afanasovich,36,173.000000,64.000000,fencing
Demidov,Anatoly,Ivanovich,22,150.000000,90.000000,figure skating
Fokin,Vladislav,Immanuilovich,40,172.000000,63.000000,figure skating
Naumov,Fanasiy,Trofimovich,28,166.000000,93.000000,figure skating
Gerasimov,Leontiy,Rodionovich,23,177.000000,73.000000,foosball
Pestov,Stanislav,Gavrilovich,34,177.000000,80.000000,foosball
Belinsky,Julij,Yemelyanovich,38,189.000000,67.000000,football
Zarubin,Ruslan,Filippovich,34,189.000000,63.000000,football
Pavlov,Foma,Grigoryovich,41,173.000000,96.000000,formula racing
Syomin,Ippolit,Stanislavovich,41,173.000000,92.000000,formula racing
Kutuzov,Irinei,Modestovich,39,181.000000,90.000000,freediving
Fomin,Gavril,Zakharovich,37,157.000000,87.000000,gliding
Matveyev,Leonid,Sashaovich,26,188.000000,87.000000,gliding
Lavrentyev,Timur,Venediktovich,25,166.000000,104.000000,golf
Ostrovsky,Nikolay,Pashaovich,21,156.000000,100.000000,golf
Severny,Spartak,Pavelovich,34,150.000000,61.000000,golf
Sorokin,Oleg,Mishaovich,21,185.000000,97.000000,golf
Ustinov,Nazar,Nikitaovich,20,177.000000,90.000000,golf
Istomin,Vitaly,Vladovich,42,158.000000,93.000000,gymkhana
Kazakov,Sergei,Romanovich,36,157.000000,70.000000,gymkhana
Larionov,Savva,Sashuraovich,21,171.000000,89.000000,gymkhana
Ukhtomsky,Yaropolk,Kuzmaovich,35,158.000000,58.000000,gymkhana
Volodin,Vadim,Aleksovich,28,180.000000,84.000000,handball
Yakushev,Yegor,Arkadyovich,40,153.000000,81.000000,handball
Averyanov,Timofei,Yaropolkovich,40,158.000000,75.000000,heptathlon
Yablonsky,Timofei,Rodionovich,31,179.000000,79.000000,heptathlon
Dostoyevsky,Nazar,Sashaovich,41,158.000000,68.000000,hiking
Ignatyev,Garry,Kolodkaovich,32,176.000000,87.000000,hockey
Gagarin,Sergei,Nestorovich,31,151.000000,76.000000,horse racing
Putin,Timofei,Vladislavovich,41,153.000000,88.000000,horse racing
Lomonosov,Vitaly,Anatolyovich,29,163.000000,100.000000,horseball
Turov,Ilia,Pavelovich,30,172.000000,60.000000,horseball
Uspensky,Garry,Irineiovich,22,172.000000,85.000000,horseball
Myasnikov,Pyotr/Peter,Olegovich,32,171.000000,78.000000,hurling
Kotov,Abram,Stepanovich,22,150.000000,93.000000,ice hockey
Sychyov,Vlasii,Ioannovich,22,156.000000,102.000000,ice hockey
Yakimov,Modest,Kharitonovich,36,183.000000,57.000000,ice hockey
Lytkin,Nestor,Innokentiyovich,37,154.000000,99.000000,jogging
Shaposhnikov,Maksim,Mironovich,27,152.000000,57.000000,jogging
Kalinin,Pasha,Ruslanovich,20,166.000000,74.000000,judo
Istomin,Khariton,Nikitaovich,33,173.000000,90.000000,kart racing
Novikov,Anton,Vasyaovich,28,183.000000,61.000000,kart racing
Averyanov,Yakov,Afanasyovich,29,153.000000,94.000000,kendo
Kostin,Artyom,Rolanovich,29,165.000000,87.000000,kendo
Frolov,Modya,Ilariyovich,23,179.000000,58.000000,kickball
Sorokin,Koldan,Rostislavovich,40,189.000000,97.000000,kickboxing
Loktionov,Kliment,Vasyaovich,39,151.000000,84.000000,kiteboarding
Nikonov,Ioakim,Ioakimovich,36,186.000000,72.000000,kiteboarding
Makarov,Valeriy,Ignat/Ignatyovich,22,167.000000,76.000000,kung fu
Volkov,Eduard,Kuzmaovich,24,180.000000,66.000000,kung fu
Bobkov,Kuzma,Vsevolodovich,42,173.000000,101.000000,laser tag
Yakushev,Julij,Gedeonovich,33,171.000000,84.000000,laser tag
Yashin,Filipp,Matveyovich,40,153.000000,64.000000,laser tag
Nekrasov,Nikolay,Naumovich,38,157.000000,59.000000,long jump
Kryukov,Vadim,Kolyaovich,25,178.000000,67.000000,marathon
Kvasov,Kolya,Vitaliyovich,20,153.000000,97.000000,marathon
Yegorov,Vasily,Georgyovich,30,172.000000,101.000000,marathon
Bobkov,Pasha,Afanasovich,31,150.000000,60.000000,mixed martial arts
Sychyov,Kostya,Valeriyovich,26,179.000000,73.000000,mixed martial arts
Zubarev,Vanja,Yevgeniyovich,22,180.000000,68.000000,mixed martial arts
Anisimov,Savva,Denisovich,21,158.000000,64.000000,mountaineering
Artyomov,Leontiy,Abramovich,24,166.000000,91.000000,mountaineering
Bychkov,Andrei,Bogatyrovich,37,177.000000,78.000000,mountaineering
Isayev,Afanasy,Arsenyovich,27,165.000000,57.000000,mountaineering
Matveyev,Gleb,Klimentovich,38,165.000000,66.000000,mountaineering
Nikonov,Lazar,Vityaovich,24,161.000000,95.000000,mountaineering
Seleznyov,Ludmil,Gennadyovich,33,188.000000,61.000000,mountaineering
Malakhov,Vasya,Yefremovich,38,184.000000,102.000000,Muay Thai
Volodin,Makar,Makariyovich,21,160.000000,94.000000,olympic swimming
Sergeyev,Vikentiy,Kirovich,26,180.000000,94.000000,paddle
Sharov,Grigory,Filippovich,32,192.000000,96.000000,paddleboarding
Naumov,Rostislav,Olegovich,30,190.000000,69.000000,paintball
Severny,Mitya,Stefanovich,41,172.000000,76.000000,parachuting
Afanasyev,Ivan,Yemelyanovich,26,181.000000,65.000000,paragliding
Popov,Vlad,Maximovich,28,152.000000,74.000000,paragliding
Petrov,Foma,Kharitonovich,34,186.000000,76.000000,parasailing
Korotkov,Ioakim,Yegorovich,36,166.000000,76.000000,parkour
Ponomaryov,Daniil,Yermolaiovich,36,192.000000,77.000000,parkour
Bezrukov,Denis,Ioannovich,33,157.000000,64.000000,pole vault
Bazin,Savin,Stasovich,20,158.000000,69.000000,polo
Knyazev,Gerasim,Timurovich,30,179.000000,61.000000,pool
Vasilyev,Gleb,Yegorovich,30,180.000000,91.000000,powerlifting
Bezrukov,Vanja,Robertovich,24,154.000000,80.000000,racewalking
Shaposhnikov,Pasha,Innokentiyovich,26,171.000000,68.000000,racewalking
Zarubin,Vladimir,Pavelovich,26,153.000000,68.000000,racewalking
Bezrukov,Valery,Ioannovich,31,169.000000,95.000000,racquetball
Aksyonov,Spartak,Valentinovich,42,188.000000,84.000000,rallycross
Sakharov,David,Lavrentiiovich,21,188.000000,91.000000,rallycross
Uvarov,Anatoly,Mironovich,21,179.000000,77.000000,rallycross
Yakubovich,Rolan,Ilariyovich,38,156.000000,55.000000,rallycross
Yakimov,Rolan,Samuilovich,39,168.000000,80.000000,rowing
Bogdanov,Spartak,Yevgeniyovich,25,160.000000,86.000000,rugby
Bogdanov,Stanislav,Spartakovich,41,182.000000,70.000000,rugby
Nikitin,Yevgeniy,Filippovich,38,157.000000,68.000000,rugby
Timofeyev,Nestor,Vlasiiovich,32,194.000000,73.000000,skateboarding
Knyazev,Sergei,Timurovich,23,154.000000,67.000000,skydiving
Markov,Robert,Leontiyovich,31,169.000000,79.000000,skysurfing
Tamarkin,Afonasei,Ilariyovich,33,172.000000,95.000000,skysurfing
Vorobyov,Stefan,Vanjaovich,30,168.000000,90.000000,skysurfing
Preobrazhensky,Yefrem,Isaiovich,20,154.000000,55.000000,snowboarding
Tsvetkov,Rodion,Romanovich,18,191.000000,94.000000,snowboarding
Nazarov,Florentiy,Artyomovich,39,153.000000,56.000000,soccer
Engalychev,Yevgeniy,Gennadyovich,25,187.000000,81.000000,softball
Ostrovsky,Dorofey,Arkadyovich,27,173.000000,85.000000,softball
Popov,Kliment,Germanovich,30,150.000000,69.000000,softball
Samsonov,Ilia,Vladimirovich,22,168.000000,102.000000,softball
Samsonov,Savin,Illarionovich,20,160.000000,95.000000,softball
