Pavlov,Rurik,Arsenyovich,33,178.000000,98.000000,volleyball
Lebedev,Yuliy,Varnavaovich,27,153.000000,104.000000,bodyboarding
Ulyanov,Eduard,Yuliyovich,28,176.000000,63.000000,handball
Ozerov,Timofei,Valentinovich,42,168.000000,85.000000,archery
Nazarov,Ivan,Ilyaovich,26,185.000000,81.000000,cheerleading
Frolov,Vlasii,Vsevolodovich,42,193.000000,78.000000,decathlon
Kudryashov,Pyotr/Peter,Klimentovich,23,158.000000,81.000000,paddle
Bychkov,Valery,Afanasovich,42,151.000000,89.000000,kendo
Yakubovich,Eduard,Kolmogorovovich,31,182.000000,101.000000,darts
Kruglov,Rodya,Yakovovich,41,189.000000,59.000000,water polo
Abakumov,Sasha,Evgeniyovich,36,155.000000,91.000000,tennis
Shalyapin,Filipp,Illarionovich,24,187.000000,91.000000,long jump
Ulanov,Valery,Arsenyovich,24,155.000000,96.000000,rounders
Avdeyev,Vasiliy,Viktorovich,33,180.000000,67.000000,handball
Lapin,Irinei,Varnavaovich,20,163.000000,67.000000,freediving
Sysoyev,Patya,Stefanovich,21,186.000000,103.000000,volleyball
Polunin,Vlad,Nazariyovich,21,190.000000,85.000000,water polo
Ustinov,Iakov,Valeryovich,29,159.000000,58.000000,sprint
Zaytsev,Misha,Osipovich,29,154.000000,103.000000,heptathlon
Nikonov,Vitya,Germanovich,20,188.000000,86.000000,BASE jumping
Lavrov,Vasiliy,Aleksovich,37,181.000000,58.000000,cheerleading
Ilyin,Zakhar,Gerasimovich,28,173.000000,103.000000,BASE jumping
Bobrov,Arseny,Fomaovich,28,156.000000,89.000000,long jump
Zubarev,Nikolay,Fomaovich,33,174.000000,92.000000,aikido
Khabarov,Ilya,Modestovich,32,192.000000,70.000000,paintball
Malakhov,Kolzak,Garryovich,30,188.000000,87.000000,paddleboarding
Larionov,Bogdan,Makarovich,42,160.000000,70.000000,kitesurfing
Isayev,Osip,Volyaovich,28,173.000000,78.000000,aerobics
Myasnikov,Samuil,Albertovich,32,163.000000,63.000000,unicycling basketball
Kravchuk,Timofei,Afanasyovich,21,179.000000,83.000000,curling
Kravchuk,Konstantin,Vlasiyovich,39,188.000000,72.000000,judo
Loktionov,Arseny,Kostyaovich,19,164.000000,55.000000,water polo
Kravchuk,Melor,Evgenyovich,23,186.000000,104.000000,cycling
Orlov,Vsevolod,Faddeiovich,39,185.000000,81.000000,horseball
Ukhtomsky,Goga,Irineiovich,30,156.000000,69.000000,trampolining
Dmitriyev,Boris,Pankratiyovich,39,184.000000,64.000000,rowing
Obolensky,Sashura,Robertovich,34,180.000000,67.000000,paragliding
Uspensky,Vanya,Makarovich,36,172.000000,62.000000,volleyball
Bazin,Andrei,Saveliyovich,23,189.000000,64.000000,handball
Kotov,Afanas,Semyonovich,39,187.000000,59.000000,unicycling handball
Kalinin,Anatoly,Timofeiovich,30,151.000000,69.000000,kickball
Bobrov,Boris,Erikovich,38,167.000000,74.000000,squash
Lapidus,Sashura,Kirillovich,34,169.000000,103.000000,cross-country running
Nikitin,Khariton,Titovich,26,157.000000,101.000000,polo
Fomin,Foma,Koldanovich,26,182.000000,62.000000,softball
Makarov,Gedeon,Pavelovich,21,159.000000,57.000000,sword-fighting
Sidorov,Nikolay,Pankratiyovich,18,182.000000,72.000000,CrossFit
Yevdokimov,Vlasiy,Stanislavovich,21,186.000000,71.000000,curling
Kirillov,Foma,Rolanovich,22,190.000000,95.000000,curling
Sorokin,Yuliy,Trofimovich,18,177.000000,66.000000,racewalking
Petrov,Timofei,Nazariyovich,39,188.000000,74.000000,ice hockey
Polunin,Kolmogorov,Yaroslavovich,39,175.000000,70.000000,pool
Solomin,Filipp,Grigoryovich,32,177.000000,67.000000,softball
Lapidus,Stas,Iakovovich,23,168.000000,55.000000,powerlifting
Frolov,Modya,Leonidovich,29,172.000000,83.000000,walking
Sakharov,Nazariy,Markovich,34,164.000000,90.000000,rhythmic gymnastics
Kryukov,Afon,Kolmogorovovich,41,194.000000,75.000000,water polo
Makarov,Gerasim,Leontiyovich,20,163.000000,57.000000,paddleboarding
Timofeyev,Roman,Kazimirovich,40,189.000000,95.000000,handball
Nosov,Yuliy,Arkadyovich,34,189.000000,74.000000,cheerleading
Lapidus,Dobrushin,Sashuraovich,18,190.000000,64.000000,boxing
Stepanov,Leonid,Koldanovich,27,165.000000,100.000000,paragliding
Obolensky,Yermolai,Grigoryovich,36,193.000000,86.000000,aerobics
Ponomaryov,Nazariy,Yefremovich,42,154.000000,65.000000,horse racing
