Yakushev,Julij,Gedeonovich,33,171.000000,84.000000,laser tag
Abramov,Modest,Vasiliyovich,22,155.000000,90.000000,bodyboarding
Ukhtomsky,Yaropolk,Kuzmaovich,35,158.000000,58.000000,gymkhana
Bogdanov,Spartak,Yevgeniyovich,25,160.000000,86.000000,rugby
Zaporozhets,Yemelyan,Ioakimovich,27,175.000000,76.000000,sumo
Kutuzov,Irinei,Modestovich,39,181.000000,90.000000,freediving
Engalychev,Yevgeniy,Gennadyovich,25,187.000000,81.000000,softball
Knyazev,Ioann,Viktorovich,24,182.000000,101.000000,sword-fighting
Yeltsin,Taras,Kolzakovich,29,182.000000,75.000000,cross-country running
Kapustin,Stanislav,Evgenyovich,23,159.000000,70.000000,tumbling
Ignatyev,Yuliy,Immanuilovich,38,176.000000,93.000000,tumbling
Naumov,Fanasiy,Trofimovich,28,166.000000,93.000000,figure skating
Severny,Spartak,Pavelovich,34,150.000000,61.000000,golf
Bobkov,Pasha,Afanasovich,31,150.000000,60.000000,mixed martial arts
Rabinovich,Kolodka,Kirillovich,40,183.000000,71.000000,CrossFit
Kudryavtsev,Bogdan,Yuriovich,21,186.000000,65.000000,cross-country equestrianism
Sysoyev,Abram,Valeriyovich,28,155.000000,95.000000,cross-country equestrianism
Novikov,Anton,Vasyaovich,28,183.000000,61.000000,kart racing
Alexeyev,Pavel,Rodyaovich,37,164.000000,81.000000,unicycling hockey
Tamarkin,Afonasei,Ilariyovich,33,172.000000,95.000000,skysurfing
Knyazev,Sergei,Timurovich,23,154.000000,67.000000,skydiving
Ostrovsky,Dorofey,Arkadyovich,27,173.000000,85.000000,softball
Yevseyev,Afanas,Mitrofanovich,34,181.000000,59.000000,BASE jumping
Severny,Onisim,Daniilovich,30,184.000000,73.000000,wakeboarding
Bezrukov,Valery,Ioannovich,31,169.000000,95.000000,racquetball
Turov,Yegor,Markovich,37,155.000000,58.000000,trampolining
Knyazev,Gerasim,Timurovich,30,179.000000,61.000000,pool
Kostin,Artyom,Rolanovich,29,165.000000,87.000000,kendo
Kotov,Kir,Markovich,35,171.000000,92.000000,BASE jumping
Pugin,Kliment,Varfolomeiovich,30,172.000000,79.000000,sword-fighting
Kalinin,Pasha,Ruslanovich,20,166.000000,74.000000,judo
Nesterov,Garry,Erikovich,35,152.000000,73.000000,volleyball
Nazarov,Florentiy,Artyomovich,39,153.000000,56.000000,soccer
Nikolayev,Artyom,Vitaliyovich,26,161.000000,92.000000,cycling
Syomin,Foma,Vyacheslavovich,28,170.000000,95.000000,abseiling
Loktionov,Kliment,Vasyaovich,39,151.000000,84.000000,kiteboarding
Sergeyev,Vikentiy,Kirovich,26,180.000000,94.000000,paddle
Nikitin,Roman,Gennadyovich,34,182.000000,98.000000,unicycling basketball
Timofeyev,Lavrentii,Vanjaovich,21,181.000000,83.000000,sword-fighting
Averyanov,Timofei,Yaropolkovich,40,158.000000,75.000000,heptathlon
Garin,Goga,Bogatyrovich,31,176.000000,65.000000,capoeira
Komarov,Dobrushin,Varnavaovich,35,157.000000,93.000000,equestrianism
Markov,Robert,Leontiyovich,31,169.000000,79.000000,skysurfing
Anisimov,Savva,Denisovich,21,158.000000,64.000000,mountaineering
Gerasimov,Leontiy,Rodionovich,23,177.000000,73.000000,foosball
Volodin,Makar,Makariyovich,21,160.000000,94.000000,olympic swimming
Blokhin,Kolodka,Yakovovich,25,187.000000,81.000000,abseiling
Kvasov,Kolya,Vitaliyovich,20,153.000000,97.000000,marathon
Averyanov,Kolya,Evgenyovich,33,163.000000,99.000000,bodybuilding
Balabanov,Foma,Zakharovich,40,156.000000,90.000000,drifting
Alexeyev,Vanya,Denisovich,23,159.000000,61.000000,cross-country cycling
Artyomov,Leontiy,Abramovich,24,166.000000,91.000000,mountaineering
Sorokin,Koldan,Rostislavovich,40,189.000000,97.000000,kickboxing
Pavlov,Foma,Grigoryovich,41,173.000000,96.000000,formula racing
Lomonosov,Vitaly,Anatolyovich,29,163.000000,100.000000,horseball
Engalychev,Trofim,Kuzmaovich,18,193.000000,83.000000,tumbling
Avdeyev,Stanislav,Yefremovich,28,168.000000,68.000000,aerobics
Popov,Kliment,Germanovich,30,150.000000,69.000000,softball
Abakumov,Garry,Faddeiovich,26,192.000000,57.000000,water polo
Bobkov,Kuzma,Vsevolodovich,42,173.000000,101.000000,laser tag
Kudryashov,Yasha,Isaiovich,21,176.000000,58.000000,boxing
Kuzmin,Vitaly,Gedeonovich,33,180.000000,69.000000,baton twirling
Malakhov,Vasya,Yefremovich,38,184.000000,102.000000,Muay Thai
Bogomazov,Nikita,Vitalyovich,33,153.000000,90.000000,CrossFit
Balandin,Fedir,Romanovich,32,178.000000,98.000000,artistic gymnastics
Nikitin,Yevgeniy,Filippovich,38,157.000000,68.000000,rugby
Vasilyev,Illarion,Valeryovich,40,176.000000,66.000000,windsurfing
Fomin,Gavril,Zakharovich,37,157.000000,87.000000,gliding
Popov,Vlad,Maximovich,28,152.000000,74.000000,paragliding
Sorokin,Nazar,Modestovich,40,186.000000,57.000000,tennis
Volkov,Eduard,Kuzmaovich,24,180.000000,66.000000,kung fu
Matveyev,Leonid,Sashaovich,26,188.000000,87.000000,gliding
Nesterov,Abram,Vasilyovich,26,173.000000,62.000000,decathlon
Fokin,Vladislav,Immanuilovich,40,172.000000,63.000000,figure skating
Kirillov,Kolodka,Vladovich,33,192.000000,66.000000,cycling
Yakimov,Modest,Kharitonovich,36,183.000000,57.000000,ice hockey
Ustinov,Nazar,Nikitaovich,20,177.000000,90.000000,golf
Petrov,Yakov,Ipatiyovich,34,186.000000,62.000000,ultimate
Ignatyev,Vladimir,Gedeonovich,20,192.000000,60.000000,unicycling basketball
Nekrasov,Nikolay,Naumovich,38,157.000000,59.000000,long jump
Nosov,Eduard,Tarasovich,42,182.000000,82.000000,wrestling
Kryukov,Vsevolod,Maksimovich,20,166.000000,73.000000,weightlifting
Kuznetsov,Vlasiy,Boleslavovich,24,167.000000,100.000000,cheerleading
Lytkin,Nestor,Innokentiyovich,37,154.000000,99.000000,jogging
Myasnikov,Pyotr/Peter,Olegovich,32,171.000000,78.000000,hurling
Yakubovich,Rolan,Ilariyovich,38,156.000000,55.000000,rallycross
Shalyapin,Stanislav,Fomaovich,33,169.000000,64.000000,unicycling hockey
Aksyonov,Spartak,Valentinovich,42,188.000000,84.000000,rallycross
Uspensky,Garry,Irineiovich,22,172.000000,85.000000,horseball
Kazakov,Aleks,Yuliyovich,27,165.000000,98.000000,unicycling hockey
