Yakimov,Florentiy,Iosifovich,40,153.000000,68.000000,abseiling
Sukhanov,Gavriil,Gedeonovich,20,164.000000,84.000000,aerobics
Ivankov,Kolodka,Modestovich,27,187.000000,91.000000,aikido
Kalinin,Isidor,Faddeiovich,35,173.000000,99.000000,aikido
Lapidus,Leonid,Gavriilovich,33,179.000000,77.000000,aikido
Zarubin,Timur,Ilariyovich,26,178.000000,70.000000,aikido
Vasilyev,Yaroslav,Ippolitovich,31,185.000000,73.000000,airsoft
Yegorov,Filipp,Fomaovich,30,169.000000,66.000000,aquathlon
Kutuzov,Anton,Alexanderovich,35,156.000000,100.000000,artistic gymnastics
Sedov,Illarion,Yermolaiovich,42,192.000000,94.000000,artistic gymnastics
Sychyov,Yakov,Vanyaovich,29,183.000000,61.000000,badminton
Ibragimov,Ioakim,Nazariyovich,42,175.000000,77.000000,ballooning
Pestov,Gavriil,Boleslavovich,20,184.000000,94.000000,barrel racing
Bazhenov,Volya,Nikitaovich,39,151.000000,79.000000,BASE jumping
Rabinovich,Semyon,Rodyaovich,36,187.000000,60.000000,BASE jumping
Yegorov,Afanas,Klimentovich,39,158.000000,95.000000,baton twirling
Bobrov,Modest,Immanuilovich,38,179.000000,93.000000,biathlon
Voloshin,Matvei,Ivanovich,38,183.000000,61.000000,biathlon
Ibragimov,Dmitry,Florentiyovich,34,177.000000,87.000000,bodyboarding
Matveyev,Pankratiy,Osipovich,27,166.000000,76.000000,bodybuilding
Ulyanov,Taras,Arturovich,32,184.000000,73.000000,bouldering
Voloshin,Nazariy,Savinovich,26,151.000000,100.000000,bouldering
Shalyapin,Vitaliy,Rurikovich,21,189.000000,55.000000,bowling
Yusupov,Yuliy,Illarionovich,29,187.000000,94.000000,bowling
Ignatyev,Marlen,Rolanovich,35,175.000000,63.000000,boxing
Kazakov,Yaropolk,Pankratiyovich,29,171.000000,65.000000,capoeira
Stalin,Ignat/Ignaty,Vanyaovich,29,184.000000,82.000000,capoeira
Yakushev,Anatoly,Iakovovich,25,171.000000,91.000000,capoeira
Sedov,Andrei,Tarasovich,39,182.000000,57.000000,cricket
Lapidus,Iosif,Yaropolkovich,24,170.000000,88.000000,cross-country cycling
Vereshchagin,Onisim,Kharitonovich,35,165.000000,95.000000,cross-country equestrianism
