Gerasimov,Modest,Mishaovich,18,194.000000,79.000000,sword-fighting
Matveyev,Pyotr/Peter,Kirovich,23,170.000000,86.000000,hurling
Zubarev,Timur,Iakovovich,35,162.000000,91.000000,figure skating
Bobkov,Pankratiy,Valentinovich,35,157.000000,76.000000,unicycling hockey
Kirilov,Nestor,Vladislavovich,19,161.000000,93.000000,cricket
Kutepov,Rolan,Glebovich,28,189.000000,58.000000,figure skating
Tarasov,Bogdan,Sergeiovich,32,171.000000,66.000000,walking
Voronin,Andrei,Viktorovich,30,192.000000,92.000000,triathlon
Solomin,Isidor,Melorovich,21,181.000000,90.000000,windsurfing
Kvasov,Valentin,Motyaovich,33,182.000000,69.000000,long jump
Lavrentyev,Lazar,Nazariyovich,22,175.000000,55.000000,horseball
Markov,Yaromir,Romanovich,22,173.000000,89.000000,rinkball
Kirillov,Yefrem,Ippolitovich,19,176.000000,63.000000,weightlifting
Sychyov,Abram,Zakharovich,30,178.000000,73.000000,diving
Tamarkin,German,Bogdanovich,33,154.000000,63.000000,parasailing
Glazkov,Mitya,Modestovich,41,171.000000,76.000000,cross-country equestrianism
Kovalevsky,Kirill,Naumovich,22,152.000000,78.000000,kung fu
Putin,Artyom,Afanasovich,29,156.000000,60.000000,soccer
Sychyov,Anton,Evgenyovich,20,185.000000,55.000000,tumbling
Lukin,Ippolit,Alexeiovich,25,191.000000,62.000000,kung fu
Noskov,Yuli,Gogaovich,26,155.000000,64.000000,airsoft
Volodin,Sashura,Vikentiyovich,40,166.000000,61.000000,mixed martial arts
Korotkov,Arseny,Kuzmaovich,34,192.000000,60.000000,basketball
Kvasov,Yevgeniy,Sashuraovich,41,153.000000,100.000000,artistic gymnastics
Stepanov,Yaropolk,Dobrushinovich,29,164.000000,75.000000,tennis
Bobrov,Albert,Faddeiovich,36,154.000000,86.000000,handball
Kalinin,Pavel,Vlasiiovich,31,165.000000,93.000000,hurling
Myshkin,Vlasiy,Leonidovich,41,178.000000,62.000000,kitesurfing
Abramov,Rostya,Trofimovich,32,194.000000,71.000000,skateboarding
Vinogradov,Petya,Savinovich,37,161.000000,103.000000,bodybuilding
Naumov,Aleks,Ipatiyovich,27,154.000000,57.000000,water polo
Kalinin,Matvei,Kazimirovich,41,162.000000,69.000000,bodybuilding
Severny,Yevgeniy,Vlasiyovich,36,165.000000,101.000000,darts
Ilyin,Pankratiy,Iosifovich,27,172.000000,77.000000,cross-country cycling
Myasnikov,Gedeon,Fomaovich,22,160.000000,62.000000,long jump
Dmitriyev,Miron,Patyaovich,24,186.000000,57.000000,racewalking
Kirillov,Illarion,Florentiyovich,39,187.000000,91.000000,kendo
Sergeyev,Isai,Stanislavovich,37,171.000000,86.000000,discus throw
Tarasov,Taras,Borisovich,42,152.000000,81.000000,unicycling handball
Pugin,Kolmogorov,Bogatyrovich,18,185.000000,58.000000,wakeboarding
Demidov,Artyom,Antonovich,32,150.000000,78.000000,polo
Chkalov,Roman,Maximovich,31,166.000000,72.000000,kart racing
Khabarov,Yermolai,Mikhailovich,22,176.000000,94.000000,skydiving
Kazakov,Akim,Romanovich,18,175.000000,89.000000,trail running
Garin,Rurik,Stepanovich,28,178.000000,58.000000,equestrianism
Samsonov,Timur,Vanjaovich,30,169.000000,104.000000,cycling
Alexandrov,Ruslan,Immanuilovich,38,162.000000,71.000000,BASE jumping
Naumov,Vitya,Vlasiyovich,23,189.000000,69.000000,bodyboarding
Essen,Yemelyan,Boleslavovich,31,188.000000,60.000000,paintball
Kalinin,Kolzak,Ioannovich,25,170.000000,68.000000,rugby
Uvarov,Modya,Valeriyovich,25,181.000000,99.000000,horseball
Timofeyev,Rostya,Yemelyanovich,28,170.000000,78.000000,rugby
Ignatyev,Mitya,Gedeonovich,32,168.000000,79.000000,karate
Nikiforov,Vasily,Zakharovich,29,183.000000,79.000000,unicycling handball
Bazhenov,Bogatyr,Yermolaiovich,23,153.000000,96.000000,polo
Kazantsev,Yulian,Mishaovich,32,189.000000,89.000000,paddleboarding
Sedov,Vasiliy,Bogdanovich,38,167.000000,102.000000,darts
Zhdanov,Vitaliy,Naumovich,31,163.000000,97.000000,water polo
Matveyev,Georgy,Vityaovich,20,182.000000,104.000000,dancing
Kazantsev,Afanas,Kazimirovich,41,152.000000,66.000000,artistic gymnastics
Abramovich,Nestor,Olegovich,36,150.000000,86.000000,ultimate
Shaposhnikov,Varfolomei,Volyaovich,32,175.000000,92.000000,trampolining
Korotkov,Volya,Naumovich,38,160.000000,88.000000,kitesurfing
Myshkin,Vladimir,Rodyaovich,28,190.000000,95.000000,weightlifting
Kuzmin,Yevgeniy,Bogdanovich,18,176.000000,99.000000,sword-fighting
Nesterov,Gedeon,Aleksovich,21,153.000000,56.000000,paddleboarding
Bezrukov,Kir,Patyaovich,20,160.000000,92.000000,basketball
Nikonov,Alexei,Vladovich,38,170.000000,81.000000,soccer
Ibragimov,Vlasiy,Markovich,27,157.000000,91.000000,hockey
Syomin,Yaropolk,Stefanovich,18,172.000000,84.000000,bouldering
Samsonov,Vasya,Osipovich,30,183.000000,101.000000,kart racing
Lomonosov,Ignat/Ignaty,Igorovich,32,175.000000,57.000000,horseball
Denisov,Ivan,Anatolyovich,39,171.000000,102.000000,hiking
Tsvetkov,Kir,Kazimirovich,31,178.000000,95.000000,dodgeball
Orlov,Rostislav,Kuzmaovich,31,163.000000,83.000000,wrestling
Alexeyev,Yulian,Yermolaiovich,26,154.000000,58.000000,fencing
Yegorov,Illarion,Yuliovich,26,158.000000,92.000000,tumbling
Yablonsky,Patya,Valeryovich,36,174.000000,60.000000,trampolining
Nikolayev,Erik,Dobrushinovich,24,192.000000,55.000000,biathlon
Kalinin,Julij,Sashuraovich,19,192.000000,81.000000,kart racing
Kryukov,Vlasii,Isaiovich,29,176.000000,77.000000,dancing
Nikonov,Nikita,Timofeiovich,28,161.000000,78.000000,gliding
Engalychev,Mikhail,Vladimirovich,25,171.000000,60.000000,hiking
Petrov,Fedir,Vlasiyovich,22,157.000000,62.000000,squash
Tsulukidze,Gleb,Arsenyovich,26,161.000000,90.000000,hurling
Rabinovich,Aleks,Arsenyovich,41,152.000000,59.000000,artistic gymnastics
Koshkin,Yaromir,Gavrilovich,18,176.000000,75.000000,rugby
Vasilyev,Vanya,Robertovich,18,178.000000,84.000000,kitesurfing
Kazantsev,Volya,Varnavaovich,27,171.000000,98.000000,sprint
Kruglov,Pyotr/Peter,Romanovich,24,180.000000,68.000000,bodyboarding
Sakharov,Samuil,Stanislavovich,30,176.000000,82.000000,boxing
Dostoyevsky,Vitya,Afonaseiovich,39,178.000000,95.000000,paragliding
Balabanov,Kirill,Vlasiyovich,28,177.000000,87.000000,pole vault
Kuzmin,Mikhail,Rodionovich,33,178.000000,90.000000,foosball
Lobanov,Pankratiy,Bogatyrovich,38,153.000000,69.000000,paddle
Loginovsky,Georgy,Gennadyovich,28,179.000000,97.000000,rounders
Petrov,Isidor,Gogaovich,22,165.000000,63.000000,ultimate
Gagarin,Stas,Julijovich,29,187.000000,72.000000,Muay Thai
Pugin,Rolan,Trofimovich,42,186.000000,82.000000,rounders
Sharapov,Vlad,Sergeiovich,42,171.000000,97.000000,marathon
Ustinov,Vanja,Dorofeyovich,27,190.000000,91.000000,long jump
Zarubin,Yuli,Rostislavovich,22,158.000000,76.000000,walking
Sapozhnikov,Afanasy,Alexeiovich,39,189.000000,95.000000,volleyball
Blokhin,Afanas,Marlenovich,34,194.000000,73.000000,diving
Bezrukov,Vanya,Dobrushinovich,32,183.000000,77.000000,sword-fighting
Zarubin,Fedir,Glebovich,39,194.000000,68.000000,kendo
Koltsov,Bogatyr,Vikentiyovich,21,164.000000,67.000000,squash
Sapozhnikov,Zakhar,Klimentovich,33,150.000000,100.000000,long jump
Loginov,Zinoviy,Florentiyovich,41,177.000000,77.000000,heptathlon
Lavrov,Filipp,Yashaovich,19,153.000000,78.000000,cycling
